Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,Binominal Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time,Eligibility Checks,Failed Eligibility Checks
20180706-205455:940,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190065,31250,TRUE,58439,1y,10y,249124,500237,500237,1/1/1855,01/01/2015,64.92910321,422.9813993,2.11E-06,src/main/resources/valipop/results/batch53-fs/20180706-205455:940,0,0,0.8,0,TRUE,147,11156.26126,NONE,8,342.891906,,
20180706-205852:906,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189883,31250,TRUE,58439,1y,10y,248976,499395,499395,1/1/1855,01/01/2015,65.55368504,241.5676246,2.08E-06,src/main/resources/valipop/results/batch53-fs/20180706-205852:906,0,0,0.7,0.6,TRUE,147,8872.552512,NONE,21,326.17774,,
20180706-205833:302,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187527,31250,TRUE,58439,1y,10y,248556,498917,498917,1/1/1855,01/01/2015,73.49460709,245.6596991,1.86E-06,src/main/resources/valipop/results/batch53-fs/20180706-205833:302,0,0,0.7,0.5,TRUE,147,9101.403248,NONE,39,337.2230262,,
20180706-205911:259,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186313,31250,TRUE,58439,1y,10y,248094,498146,498146,1/1/1855,01/01/2015,72.48089791,251.6961671,1.75E-06,src/main/resources/valipop/results/batch53-fs/20180706-205911:259,0,0,0.7,0.5,TRUE,147,9168.753872,NONE,20,335.6742566,,
20180706-205822:293,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1307010,31250,TRUE,58439,1y,10y,273420,548855,548855,1/1/1855,01/01/2015,77.356647,283.3978392,2.16E-06,src/main/resources/valipop/results/batch53-fs/20180706-205822:293,0,0,0.6,0.1,TRUE,147,9227.796784,NONE,22,348.8883779,,
20180706-205903:127,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1321511,31250,TRUE,58439,1y,10y,276553,554642,554642,1/1/1855,01/01/2015,83.70269438,275.6463267,1.74E-06,src/main/resources/valipop/results/batch53-fs/20180706-205903:127,0,0,0.6,0.2,TRUE,147,9355.344216,NONE,21,355.3902027,,
20180706-210459:692,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191135,31250,TRUE,58439,1y,10y,249174,499831,499831,1/1/1855,01/01/2015,73.6093879,257.6232358,1.86E-06,src/main/resources/valipop/results/batch53-fs/20180706-210459:692,0,0,0.6,0.2,TRUE,147,10681.73063,NONE,18,337.9744106,,
20180706-210501:262,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1183116,31250,TRUE,58439,1y,10y,247566,496543,496543,1/1/1855,01/01/2015,74.91123449,279.7451931,1.97E-06,src/main/resources/valipop/results/batch53-fs/20180706-210501:262,0,0,0.6,0.1,TRUE,147,8918.930176,NONE,20,353.3887064,,
20180706-210257:241,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1291817,31250,TRUE,58439,1y,10y,270393,542017,542017,1/1/1855,01/01/2015,80.93357299,448.223801,1.91E-06,src/main/resources/valipop/results/batch53-fs/20180706-210257:241,0,0,0.8,0,TRUE,147,9820.952064,NONE,16,346.8062291,,
20180706-210634:619,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189574,31250,TRUE,58439,1y,10y,249090,499118,499118,1/1/1855,01/01/2015,74.41012494,255.026846,2.23E-06,src/main/resources/valipop/results/batch53-fs/20180706-210634:619,0,0,0.6,0.2,TRUE,147,9056.816384,NONE,22,343.5613333,,
20180706-210623:313,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1333348,31250,TRUE,58439,1y,10y,278810,560558,560558,1/1/1855,01/01/2015,80.32388588,265.8715505,1.87E-06,src/main/resources/valipop/results/batch53-fs/20180706-210623:313,0,0,0.7,0.6,TRUE,147,9164.213696,NONE,47,344.9632444,,
20180706-210616:097,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1192839,31250,TRUE,58439,1y,10y,249522,500998,500998,1/1/1855,01/01/2015,77.49788483,279.0433181,2.44E-06,src/main/resources/valipop/results/batch53-fs/20180706-210616:097,0,0,0.6,0.1,TRUE,147,11971.56871,NONE,17,350.1257291,,
20180706-210410:897,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1197960,31250,TRUE,58439,1y,10y,250943,502894,502894,1/1/1855,01/01/2015,69.40976078,436.8063655,2.01E-06,src/main/resources/valipop/results/batch53-fs/20180706-210410:897,0,0,0.8,0,TRUE,147,9084.072712,NONE,4,344.6385317,,
20180706-210742:837,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184301,31250,TRUE,58439,1y,10y,247798,497649,497649,1/1/1855,01/01/2015,71.06341382,252.1521519,2.02E-06,src/main/resources/valipop/results/batch53-fs/20180706-210742:837,0,0,0.6,0.2,TRUE,147,9178.803072,NONE,14,342.5290426,,
20180706-204349:223,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193239,31250,TRUE,58439,1y,10y,249841,500764,500764,1/1/1855,01/01/2015,169.8904484,1084.505679,2.71E-06,src/main/resources/valipop/results/batch53-fs/20180706-204349:223,0,0,0.4,0,TRUE,147,7263.158632,NONE,34,885.6189563,,
20180706-210928:739,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1322716,31250,TRUE,58439,1y,10y,276780,555717,555717,1/1/1855,01/01/2015,71.88747514,257.1360802,2.26E-06,src/main/resources/valipop/results/batch53-fs/20180706-210928:739,0,0,0.7,0.6,TRUE,147,9043.369968,NONE,43,335.9295742,,
20180706-210932:196,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1327036,31250,TRUE,58439,1y,10y,277483,557480,557480,1/1/1855,01/01/2015,82.61065013,262.0162168,2.38E-06,src/main/resources/valipop/results/batch53-fs/20180706-210932:196,0,0,0.7,0.6,TRUE,147,9788.88352,NONE,83,351.4037275,,
20180706-211013:615,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187802,31250,TRUE,58439,1y,10y,248378,498882,498882,1/1/1855,01/01/2015,73.27385266,255.0835007,2.38E-06,src/main/resources/valipop/results/batch53-fs/20180706-211013:615,0,0,0.7,0.6,TRUE,147,9601.719056,NONE,17,337.7871718,,
20180706-211014:423,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1196373,31250,TRUE,58439,1y,10y,250578,502113,502113,1/1/1855,01/01/2015,70.77918635,265.7279419,1.96E-06,src/main/resources/valipop/results/batch53-fs/20180706-211014:423,0,0,0.6,0.1,TRUE,147,9245.273304,NONE,21,341.1300456,,
20180706-210849:216,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191198,31250,TRUE,58439,1y,10y,249005,500471,500471,1/1/1855,01/01/2015,65.35111406,418.9323721,1.78E-06,src/main/resources/valipop/results/batch53-fs/20180706-210849:216,0,0,0.8,0,TRUE,147,9708.605944,NONE,3,337.3889841,,
20180706-211100:369,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1323150,31250,TRUE,58439,1y,10y,276501,555013,555013,1/1/1855,01/01/2015,83.89715557,276.8100962,2.43E-06,src/main/resources/valipop/results/batch53-fs/20180706-211100:369,0,0,0.6,0.2,TRUE,147,9253.264592,NONE,19,355.978776,,
20180706-211611:414,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187208,31250,TRUE,58439,1y,10y,248405,498258,498258,1/1/1855,01/01/2015,72.28023353,242.7893915,2.47E-06,src/main/resources/valipop/results/batch53-fs/20180706-211611:414,0,0,0.7,0.2,TRUE,147,10071.8307,NONE,22,329.1476262,,
20180706-211651:732,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191449,31250,TRUE,58439,1y,10y,249310,500392,500392,1/1/1855,01/01/2015,75.43429276,277.5613956,2.08E-06,src/main/resources/valipop/results/batch53-fs/20180706-211651:732,0,0,0.6,0.1,TRUE,147,9121.9868,NONE,17,351.5143086,,
20180706-211749:885,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185175,31250,TRUE,58439,1y,10y,248076,497084,497084,1/1/1855,01/01/2015,72.89637219,251.7744356,2.19E-06,src/main/resources/valipop/results/batch53-fs/20180706-211749:885,0,0,0.7,0.2,TRUE,147,9030.589456,NONE,42,337.4214232,,
20180706-211757:254,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187821,31250,TRUE,58439,1y,10y,248617,498876,498876,1/1/1855,01/01/2015,71.53749309,248.3059515,2.42E-06,src/main/resources/valipop/results/batch53-fs/20180706-211757:254,0,0,0.7,0.6,TRUE,147,10849.64977,NONE,22,347.5416311,,
20180706-211805:238,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186873,31250,TRUE,58439,1y,10y,248453,498587,498587,1/1/1855,01/01/2015,76.61380147,271.9126475,2.23E-06,src/main/resources/valipop/results/batch53-fs/20180706-211805:238,0,0,0.6,0.1,TRUE,147,8907.56752,NONE,22,349.5837906,,
20180706-211850:844,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185230,31250,TRUE,58439,1y,10y,248011,497374,497374,1/1/1855,01/01/2015,71.67719213,254.5291478,2.37E-06,src/main/resources/valipop/results/batch53-fs/20180706-211850:844,0,0,0.7,0.2,TRUE,147,8842.903616,NONE,22,328.4450708,,
20180706-212036:357,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1195951,31250,TRUE,58439,1y,10y,250364,501933,501933,1/1/1855,01/01/2015,65.98098719,241.801691,2.01E-06,src/main/resources/valipop/results/batch53-fs/20180706-212036:357,0,0,0.7,0.6,TRUE,147,8978.682768,NONE,48,332.394462,,
20180706-211735:866,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1200344,31250,TRUE,58439,1y,10y,250960,504204,504204,1/1/1855,01/01/2015,75.31951151,434.2305641,1.94E-06,src/main/resources/valipop/results/batch53-fs/20180706-211735:866,0,0,0.8,0,TRUE,147,11375.70014,NONE,0,351.3708135,,
20180706-212111:085,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188630,31250,TRUE,58439,1y,10y,248495,498779,498779,1/1/1855,01/01/2015,73.60554282,247.6050906,2.21E-06,src/main/resources/valipop/results/batch53-fs/20180706-212111:085,0,0,0.7,0.6,TRUE,147,10092.96618,NONE,21,343.5043974,,
20180706-210319:623,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186612,31250,TRUE,58439,1y,10y,248466,498190,498190,1/1/1855,01/01/2015,180.8564609,606.5274694,2.73E-06,src/main/resources/valipop/results/batch53-fs/20180706-210319:623,0,0,0.2,0.1,TRUE,147,8911.208696,NONE,26,958.5349988,,
20180706-212122:049,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190582,31250,TRUE,58439,1y,10y,249046,499988,499988,1/1/1855,01/01/2015,72.82709315,252.8507427,2.62E-06,src/main/resources/valipop/results/batch53-fs/20180706-212122:049,0,0,0.7,0.6,TRUE,147,10117.28977,NONE,41,340.8323012,,
20180706-211824:138,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185689,31250,TRUE,58439,1y,10y,248152,498190,498190,1/1/1855,01/01/2015,68.76996046,440.4128912,1.98E-06,src/main/resources/valipop/results/batch53-fs/20180706-211824:138,0,0,0.8,0,TRUE,147,9062.081728,NONE,8,343.8685529,,
20180706-212134:346,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194766,31250,TRUE,58439,1y,10y,250120,501480,501480,1/1/1855,01/01/2015,69.65753915,269.0234943,2.09E-06,src/main/resources/valipop/results/batch53-fs/20180706-212134:346,0,0,0.7,0.1,TRUE,147,9912.06568,NONE,17,337.0133914,,
20180706-212259:561,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1323123,31250,TRUE,58439,1y,10y,276828,555865,555865,1/1/1855,01/01/2015,85.96269994,276.4854465,1.90E-06,src/main/resources/valipop/results/batch53-fs/20180706-212259:561,0,0,0.7,0.2,TRUE,147,9228.480664,NONE,16,345.602903,,
20180706-212233:187,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1328442,31250,TRUE,58439,1y,10y,277871,557743,557743,1/1/1855,01/01/2015,70.68769491,440.1686344,1.77E-06,src/main/resources/valipop/results/batch53-fs/20180706-212233:187,0,0,0.9,0,TRUE,147,10996.88637,NONE,0,347.4829477,,
20180706-212658:110,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189634,31250,TRUE,58439,1y,10y,248892,499655,499655,1/1/1855,01/01/2015,74.6330112,248.58021,1.97E-06,src/main/resources/valipop/results/batch53-fs/20180706-212658:110,0,0,0.7,0.2,TRUE,147,12534.69123,NONE,19,331.0302047,,
20180706-212907:171,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186757,31250,TRUE,58439,1y,10y,248669,498255,498255,1/1/1855,01/01/2015,74.06080719,243.4918975,2.04E-06,src/main/resources/valipop/results/batch53-fs/20180706-212907:171,0,0,0.7,0.6,TRUE,147,11287.54866,NONE,22,345.1426098,,
20180706-212854:292,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1271044,31250,TRUE,58439,1y,10y,265836,534297,534297,1/1/1855,01/01/2015,78.39343067,262.721749,2.43E-06,src/main/resources/valipop/results/batch53-fs/20180706-212854:292,0,0,0.7,0.2,TRUE,147,10856.12181,NONE,18,339.797884,,
20180706-212838:669,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1290834,31250,TRUE,58439,1y,10y,270080,541980,541980,1/1/1855,01/01/2015,80.2249914,294.3107943,2.11E-06,src/main/resources/valipop/results/batch53-fs/20180706-212838:669,0,0,0.7,0.1,TRUE,147,9252.042488,NONE,71,353.7627012,,
20180706-212947:758,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186275,31250,TRUE,58439,1y,10y,248272,498000,498000,1/1/1855,01/01/2015,70.32385612,259.8607967,2.30E-06,src/main/resources/valipop/results/batch53-fs/20180706-212947:758,0,0,0.7,0.2,TRUE,147,9104.511888,NONE,18,334.6573324,,
20180706-212945:683,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189166,31250,TRUE,58439,1y,10y,248946,499284,499284,1/1/1855,01/01/2015,75.06613034,271.7688402,2.36E-06,src/main/resources/valipop/results/batch53-fs/20180706-212945:683,0,0,0.7,0.1,TRUE,147,8986.1194,NONE,18,345.0916176,,
20180706-213119:035,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1319012,31250,TRUE,58439,1y,10y,276330,553898,553898,1/1/1855,01/01/2015,72.03191418,262.1702155,2.16E-06,src/main/resources/valipop/results/batch53-fs/20180706-213119:035,0,0,0.7,0.7,TRUE,147,10320.84363,NONE,24,343.4404196,,
20180706-213230:964,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190747,31250,TRUE,58439,1y,10y,248925,499619,499619,1/1/1855,01/01/2015,75.547212,247.1564664,2.29E-06,src/main/resources/valipop/results/batch53-fs/20180706-213230:964,0,0,0.7,0.6,TRUE,147,11074.08666,NONE,17,335.3826634,,
20180706-213218:361,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1325270,31250,TRUE,58439,1y,10y,277251,556213,556213,1/1/1855,01/01/2015,85.57281429,255.7824817,2.66E-06,src/main/resources/valipop/results/batch53-fs/20180706-213218:361,0,0,0.7,0.6,TRUE,147,9918.603352,NONE,21,352.8350281,,
20180706-213252:323,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189717,31250,TRUE,58439,1y,10y,248689,499817,499817,1/1/1855,01/01/2015,69.62719454,261.0824574,2.23E-06,src/main/resources/valipop/results/batch53-fs/20180706-213252:323,0,0,0.7,0.1,TRUE,147,11295.76285,NONE,17,333.95038,,
20180706-214359:658,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,0,31250,TRUE,58439,1y,10y,278201,0,0,1/1/1855,01/01/2015,0,0,0,src/main/resources/valipop/results/batch53-fs/20180706-214359:658,0,0,0.7,0.1,TRUE,147,-1.00E-06,NONE,NaN,0,,
20180706-213450:129,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184425,31250,TRUE,58439,1y,10y,247827,496977,496977,1/1/1855,01/01/2015,74.87263127,261.397557,2.36E-06,src/main/resources/valipop/results/batch53-fs/20180706-213450:129,0,0,0.7,0.2,TRUE,147,9009.207632,NONE,16,335.6724517,,
20180706-213159:280,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191044,31250,TRUE,58439,1y,10y,249590,499911,499911,1/1/1855,01/01/2015,73.78681041,441.3592745,2.64E-06,src/main/resources/valipop/results/batch53-fs/20180706-213159:280,0,0,0.9,0,TRUE,147,11576.8776,NONE,47,338.4842649,,
20180706-213239:556,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1325311,31250,TRUE,58439,1y,10y,277160,557279,557279,1/1/1855,01/01/2015,74.96743727,444.7769439,1.89E-06,src/main/resources/valipop/results/batch53-fs/20180706-213239:556,0,0,0.9,0,TRUE,147,9055.225696,NONE,3,352.5851245,,
20180706-213754:633,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1319936,31250,TRUE,58439,1y,10y,276618,554253,554253,1/1/1855,01/01/2015,79.85443795,261.4667429,2.28E-06,src/main/resources/valipop/results/batch53-fs/20180706-213754:633,0,0,0.7,0.2,TRUE,147,9193.035256,NONE,18,338.925759,,
20180706-213654:116,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1198065,31250,TRUE,58439,1y,10y,250926,502400,502400,1/1/1855,01/01/2015,64.53466054,425.8717945,1.78E-06,src/main/resources/valipop/results/batch53-fs/20180706-213654:116,0,0,0.9,0,TRUE,147,11296.47599,NONE,10,339.1275483,,
20180706-214012:502,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191894,31250,TRUE,58439,1y,10y,249310,500203,500203,1/1/1855,01/01/2015,76.49608251,243.7135299,2.16E-06,src/main/resources/valipop/results/batch53-fs/20180706-214012:502,0,0,0.7,0.7,TRUE,147,12539.80904,NONE,22,333.9672119,,
20180706-214017:672,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186208,31250,TRUE,58439,1y,10y,248085,497899,497899,1/1/1855,01/01/2015,74.42013565,260.6368888,2.24E-06,src/main/resources/valipop/results/batch53-fs/20180706-214017:672,0,0,0.7,0.2,TRUE,147,11043.07106,NONE,16,345.0785839,,
20180706-214055:030,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1232792,31250,TRUE,58439,1y,10y,258029,517480,517480,1/1/1855,01/01/2015,73.04926394,266.24374,2.48E-06,src/main/resources/valipop/results/batch53-fs/20180706-214055:030,0,0,0.7,0.2,TRUE,147,9902.860688,NONE,22,345.2859886,,
20180706-214120:142,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1192146,31250,TRUE,58439,1y,10y,249362,500423,500423,1/1/1855,01/01/2015,75.30508356,270.6916802,2.02E-06,src/main/resources/valipop/results/batch53-fs/20180706-214120:142,0,0,0.7,0.1,TRUE,147,9024.709048,NONE,19,332.8751283,,
20180706-214049:605,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1292881,31250,TRUE,58439,1y,10y,270662,542988,542988,1/1/1855,01/01/2015,80.51972139,307.3145876,2.47E-06,src/main/resources/valipop/results/batch53-fs/20180706-214049:605,0,0,0.7,0.1,TRUE,147,9957.838424,NONE,24,355.9771335,,
20180706-214239:379,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1192002,31250,TRUE,58439,1y,10y,249450,500583,500583,1/1/1855,01/01/2015,67.57068796,237.0154472,2.33E-06,src/main/resources/valipop/results/batch53-fs/20180706-214239:379,0,0,0.7,0.7,TRUE,147,10271.02302,NONE,22,331.2454406,,
20180706-214331:689,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1323574,31250,TRUE,58439,1y,10y,277109,556068,556068,1/1/1855,01/01/2015,87.11651234,259.5286318,2.30E-06,src/main/resources/valipop/results/batch53-fs/20180706-214331:689,0,0,0.7,0.7,TRUE,147,12851.00642,NONE,12,352.0087069,,
20180706-214355:648,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1322946,31250,TRUE,58439,1y,10y,276546,555546,555546,1/1/1855,01/01/2015,88.70798709,255.0342485,1.11E-05,src/main/resources/valipop/results/batch53-fs/20180706-214355:648,0,0,0.7,0.7,TRUE,147,12389.9541,NONE,71,345.1444838,,
20180706-211933:236,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1321599,31250,TRUE,58439,1y,10y,276347,554593,554593,1/1/1855,01/01/2015,194.1476233,1127.602141,2.88E-06,src/main/resources/valipop/results/batch53-fs/20180706-211933:236,0,0,0.4,0,TRUE,147,8410.986456,NONE,4,915.4593287,,
20180706-214604:339,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194291,31250,TRUE,58439,1y,10y,249981,501920,501920,1/1/1855,01/01/2015,74.97849989,266.7667812,2.19E-06,src/main/resources/valipop/results/batch53-fs/20180706-214604:339,0,0,0.7,0.2,TRUE,147,11408.43649,NONE,22,336.9547724,,
20180706-214917:461,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189502,31250,TRUE,58439,1y,10y,248827,499401,499401,1/1/1855,01/01/2015,71.41813659,253.5792014,2.27E-06,src/main/resources/valipop/results/batch53-fs/20180706-214917:461,0,0,0.8,0.2,TRUE,147,9015.209864,NONE,64,332.7187696,,
20180706-213229:964,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188495,31250,TRUE,58439,1y,10y,248732,498917,498917,1/1/1855,01/01/2015,175.9064581,598.4711521,2.59E-06,src/main/resources/valipop/results/batch53-fs/20180706-213229:964,0,0,0.3,0.1,TRUE,147,9026.62292,NONE,23,935.8469782,,
20180706-214615:364,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1317055,31250,TRUE,58439,1y,10y,275764,552983,552983,1/1/1855,01/01/2015,81.56208478,460.9477301,2.37E-06,src/main/resources/valipop/results/batch53-fs/20180706-214615:364,0,0,0.9,0,TRUE,147,12097.23827,NONE,78,345.6153245,,
20180706-214714:487,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1183896,31250,TRUE,58439,1y,10y,247723,496927,496927,1/1/1855,01/01/2015,67.33076795,433.2275174,1.85E-06,src/main/resources/valipop/results/batch53-fs/20180706-214714:487,0,0,0.9,0,TRUE,147,9091.564104,NONE,4,336.9752195,,
20180706-215109:092,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1327387,31250,TRUE,58439,1y,10y,277515,556813,556813,1/1/1855,01/01/2015,79.41896305,261.6125301,2.19E-06,src/main/resources/valipop/results/batch53-fs/20180706-215109:092,0,0,0.7,0.7,TRUE,147,9267.374992,NONE,63,347.4103315,,
20180706-215140:111,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185956,31250,TRUE,58439,1y,10y,248039,497612,497612,1/1/1855,01/01/2015,74.432629,247.1353367,2.36E-06,src/main/resources/valipop/results/batch53-fs/20180706-215140:111,0,0,0.8,0.2,TRUE,147,11205.55787,NONE,22,342.3989495,,
20180706-215222:139,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187517,31250,TRUE,58439,1y,10y,248694,499024,499024,1/1/1855,01/01/2015,69.7963271,258.4805163,2.18E-06,src/main/resources/valipop/results/batch53-fs/20180706-215222:139,0,0,0.8,0.2,TRUE,147,11662.56127,NONE,16,339.008547,,
20180706-215318:945,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193201,31250,TRUE,58439,1y,10y,249735,500692,500692,1/1/1855,01/01/2015,69.11475275,232.7037969,2.29E-06,src/main/resources/valipop/results/batch53-fs/20180706-215318:945,0,0,0.7,0.7,TRUE,147,12469.12961,NONE,18,334.6242007,,
20180706-215045:976,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184233,31250,TRUE,58439,1y,10y,247903,497506,497506,1/1/1855,01/01/2015,63.88455892,410.522741,1.78E-06,src/main/resources/valipop/results/batch53-fs/20180706-215045:976,0,0,0.9,0,TRUE,147,11604.04031,NONE,6,328.6550247,,
20180706-215241:506,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1225041,31250,TRUE,58439,1y,10y,256287,513691,513691,1/1/1855,01/01/2015,77.31252904,288.3475779,2.28E-06,src/main/resources/valipop/results/batch53-fs/20180706-215241:506,0,0,0.7,0.1,TRUE,147,10411.56282,NONE,32,340.3765299,,
20180706-215316:211,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191004,31250,TRUE,58439,1y,10y,249242,499841,499841,1/1/1855,01/01/2015,74.28138478,271.9888034,2.09E-06,src/main/resources/valipop/results/batch53-fs/20180706-215316:211,0,0,0.7,0.1,TRUE,147,11425.98737,NONE,26,346.9148865,,
20180706-215527:470,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193736,31250,TRUE,58439,1y,10y,249812,500862,500862,1/1/1855,01/01/2015,74.62302967,240.6730981,2.04E-06,src/main/resources/valipop/results/batch53-fs/20180706-215527:470,0,0,0.7,0.7,TRUE,147,9308.385512,NONE,14,337.1778321,,
20180706-215512:940,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1315120,31250,TRUE,58439,1y,10y,275310,552624,552624,1/1/1855,01/01/2015,80.41853921,263.0877539,2.47E-06,src/main/resources/valipop/results/batch53-fs/20180706-215512:940,0,0,0.7,0.7,TRUE,147,9295.817792,NONE,67,350.9066797,,
20180706-215725:447,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194553,31250,TRUE,58439,1y,10y,250059,501528,501528,1/1/1855,01/01/2015,74.05855113,255.9291847,2.25E-06,src/main/resources/valipop/results/batch53-fs/20180706-215725:447,0,0,0.8,0.2,TRUE,147,11810.22642,NONE,16,333.8356653,,
20180706-220017:470,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188726,31250,TRUE,58439,1y,10y,248713,499061,499061,1/1/1855,01/01/2015,71.7078628,245.0244401,2.46E-06,src/main/resources/valipop/results/batch53-fs/20180706-220017:470,0,0,0.8,0.2,TRUE,147,11618.82791,NONE,19,332.691398,,
20180706-220240:165,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189410,31250,TRUE,58439,1y,10y,248878,499318,499318,1/1/1855,01/01/2015,72.06802793,247.8470351,2.34E-06,src/main/resources/valipop/results/batch53-fs/20180706-220240:165,0,0,0.7,0.7,TRUE,147,9200.674864,NONE,21,333.3007754,,
